Excel,git,HTML,JavaScript,JSON,MATLAB,Microsoft Access,PostGIS,PostgreSQL,Power BI,Python,R,R Shiny,SAS,Scala,Spark,SPSS,SQL,Stata,Tableau,VBA,XML,job_id,length,job_department,date_downloaded,description_word_count,roles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573178,3058,Home Office,2018-03-01,467,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575472,7526,Home Office,2018-03-02,1079,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575173,1694,UK Space Agency,2018-03-03,251,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574536,676,Ministry of Defence,2018-03-06,102,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575310,1467,Ministry of Defence,2018-03-07,213,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575242,6778,Forestry Commission,2018-03-08,1014,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575479,2261,Government Recruitment Service,2018-03-09,369,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575994,2554,Health and Safety Executive,2018-03-10,338,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576450,3810,Home Office,2018-03-13,575,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576303,2613,DfT,2018-03-14,425,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575625,3071,DVLA,2018-03-15,448,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576290,2249,DWP,2018-03-16,326,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576780,4205,DfIT,2018-03-17,665,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576944,2218,HM Revenue and Customs,2018-03-22,339,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576676,2298,HM Revenue and Customs,2018-03-23,336,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577130,539,Cabinet Office,2018-03-24,78,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578424,4291,Ministry of Defence,2018-03-26,706,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576942,3317,DfIT,2018-03-27,504,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577908,2900,DWP,2018-03-28,436,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578022,5588,Ministry of Defence,2018-03-29,875,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578697,2764,Home Office,2018-03-30,382,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1578081,5457,DWP,2018-04-04,856,Operational Research
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578603,2864,DWP,2018-04-05,384,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578734,3854,Institute for Apprenticeships,2018-04-06,568,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579610,923,Home Office,2018-04-07,141,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578650,2520,Ministry of Defence,2018-04-10,381,Social Research
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579377,1660,HM Revenue and Customs,2018-04-11,270,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,1579403,7271,DfE,2018-04-12,1130,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579520,4435,Health and Safety Executive,2018-04-13,715,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580174,3879,Home Office,2018-04-14,584,Economist
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580096,1418,Ministry of Defence,2018-04-17,195,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579638,2990,Home Office,2018-04-18,434,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580737,1323,Home Office,2018-04-19,188,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580901,4335,Home Office,2018-04-20,617,Statistics
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580962,1363,Disclosure & Barring Service,2018-04-24,188,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581449,5107,Home Office,2018-04-25,712,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581529,6911,DfE,2018-04-26,1029,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581406,3983,Home Office,2018-04-27,602,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581842,2084,DEFRA,2018-04-28,320,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581745,5750,Forestry Commission England,2018-05-01,820,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581750,1859,Ministry of Defence,2018-05-02,284,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1581626,4400,CEFAS,2018-05-03,617,Economist
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582544,3872,HM Revenue and Customs,2018-05-04,584,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582914,3817,Home Office,2018-05-05,581,Economist
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581722,4501,DVLA,2018-05-09,666,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581789,3243,DVLA,2018-05-10,490,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583229,3026,DWP,2018-05-11,443,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583407,1300,Parliamentary and Health Service Ombudsman,2018-05-12,204,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583744,4594,Maritime and Coastguard Agency,2018-05-15,691,Operational Research
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583017,3232,Ministry of Defence,2018-05-16,468,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582475,2520,HM Revenue and Customs,2018-05-17,367,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583579,2936,OFGEM,2018-05-18,405,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584001,3402,DEFRA,2018-05-19,495,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583665,2159,DEFRA,2018-05-22,329,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583161,1633,HM Revenue and Customs,2018-05-23,251,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584101,6113,Forestry Commission,2018-05-24,927,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584098,4004,HM Revenue and Customs,2018-05-25,608,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584934,2742,Home Office,2018-05-26,389,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584976,3970,Vehicle Certification Agency,2018-05-30,582,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585680,4134,Ministry of Defence,2018-05-31,642,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585303,2546,DfE,2018-06-01,363,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585936,6638,Home Office,2018-06-02,1021,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584359,2752,Ministry of Defence,2018-06-05,423,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586489,2896,Home Office,2018-06-06,438,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585748,3842,DSTL,2018-06-07,573,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585929,5719,DfID,2018-06-08,890,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586013,2616,HM Revenue and Customs,2018-06-09,372,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586312,4330,DfID,2018-06-12,662,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587107,7118,DfE,2018-06-13,1078,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586970,7287,Ministry of Defence,2018-06-14,1200,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587596,1234,Ministry of Defence,2018-06-15,187,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588290,3508,HM Land Registry,2018-06-16,538,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587501,3888,DWP,2018-06-20,608,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588664,882,Ministry of Defence,2018-06-21,127,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588261,1622,Ministry of Defence,2018-06-22,263,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588993,3140,DfT,2018-06-23,452,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588537,2574,HM Revenue and Customs,2018-06-26,379,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589177,3749,Home Office,2018-06-27,555,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589396,2368,DWP,2018-06-28,376,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589521,1795,Ministry of Defence,2018-06-29,279,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589478,7014,HM Courts and Tribunals Service,2018-06-30,1072,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590615,2882,Department of Health and Social Care,2018-07-02,409,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589431,2176,Ministry of Defence,2018-07-03,327,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589921,2711,HM Treasury,2018-07-04,412,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590339,3605,HM Revenue and Customs,2018-07-05,533,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590058,972,Ministry of Defence,2018-07-06,134,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591048,1427,Ministry of Defence,2018-07-07,214,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590699,4064,DWP,2018-07-10,622,Social Research
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590744,7795,DfE,2018-07-11,1108,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590442,3273,DVLA,2018-07-12,499,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589956,1015,HM Revenue and Customs,2018-07-13,145,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591031,2015,Ministry of Defence,2018-07-17,316,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592030,4667,DfIT,2018-07-18,712,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591268,4923,HM Revenue and Customs,2018-07-19,746,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591818,3480,HM Revenue and Customs,2018-07-20,551,Not in an analytical profession
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592636,8198,Intellectual Property Office,2018-07-21,1208,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593107,88,Scottish Government,2018-07-24,16,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1592968,5121,Ministry of Defence,2018-07-26,770,Statistics
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592640,3317,Maritime and Coastguard Agency,2018-07-27,512,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594625,1676,UK Space Agency,2018-07-30,243,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593067,5811,DfID,2018-07-31,907,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593672,2227,Scottish Government,2018-08-01,347,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592346,5628,Disclosure & Barring Service,2018-08-02,810,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593851,3758,HM Revenue and Customs,2018-08-03,588,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594380,5095,BEIS,2018-08-04,775,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594799,3575,DfT,2018-08-07,557,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594703,95,Scottish Government,2018-08-08,18,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594572,3202,DVLA,2018-08-09,504,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595201,2811,HM Revenue and Customs,2018-08-10,411,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595093,1824,Ministry of Defence,2018-08-11,269,Not in an analytical profession
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1596225,7069,DfE,2018-08-13,992,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594888,2865,Ministry of Defence,2018-08-14,433,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594555,2935,DVSA,2018-08-15,454,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595651,3722,DWP,2018-08-16,584,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595858,6806,Home Office,2018-08-17,975,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595482,3860,HM Revenue and Customs,2018-08-18,569,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597208,1407,Home Office,2018-08-20,217,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596315,3542,DEFRA,2018-08-21,547,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596669,2238,Home Office,2018-08-22,314,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595862,2334,Maritime and Coastguard Agency,2018-08-23,374,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597513,3323,VOA,2018-08-24,526,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597730,2897,Crown Prosecution Service,2018-08-25,464,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597668,2209,Disclosure & Barring Service,2018-08-29,298,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598137,3902,HM Revenue and Customs,2018-08-30,579,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598323,1160,VOA,2018-08-31,189,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597711,5539,Forestry Commission,2018-09-01,817,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599217,2022,Home Office,2018-09-03,296,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598361,2142,HM Revenue and Customs,2018-09-04,299,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540547,3203,Office for National Statistics,2017-11-16,515,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563362,2342,Government Project Delivery Profession,2017-11-21,383,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565033,3454,College of Policing,2017-12-01,499,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1564894,2626,HM Revenue and Customs,2017-12-02,397,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565531,4499,DEFRA,2017-12-04,652,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565111,1278,DWP,2017-12-05,193,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565244,807,Animal and Plant Health Agency,2017-12-07,125,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565287,2446,Ministry of Defence,2017-12-08,383,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564989,775,Ministry of Defence,2017-12-09,118,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565562,3511,Maritime and Coastguard Agency,2017-12-12,538,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568119,2565,HM Revenue and Customs,2018-01-16,367,More than 2 professions mentionned
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569216,5063,DfID,2018-01-17,796,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570212,6044,Government Communications Headquarters,2018-01-25,916,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570433,5197,Home Office,2018-01-27,784,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570471,3315,DfT,2018-01-30,502,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571067,6200,Home Office,2018-01-31,897,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571278,1127,"Department for Business, Energy & Industrial Strategy",2018-02-02,182,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570481,225,Ministry of Defence,2018-02-06,34,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571108,6153,HMP,2018-02-07,965,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570484,8585,DfID,2018-02-08,1276,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573108,1870,Joint Nature Conservation Committee,2018-02-09,248,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570230,1962,Ministry of Defence,2018-02-10,295,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572273,4128,DfIT,2018-02-13,601,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571646,1431,HM Revenue and Customs,2018-02-14,196,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572160,4561,HM Revenue and Customs,2018-02-15,647,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572946,1187,Ministry of Defence,2018-02-16,183,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573621,1613,Office for National Statistics,2018-02-17,254,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573082,1809,HM Revenue and Customs,2018-02-20,275,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574067,4595,DfT,2018-02-22,689,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573646,2559,Home Office,2018-02-23,375,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573678,3237,DfT,2018-02-24,513,Not in an analytical profession
2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1574166,3841,Office for National Statistics,2018-02-27,572,Statistics
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574582,7298,DfE,2018-02-28,1115,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573182,3058,Home Office,2018-03-01,467,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575474,4829,DWP,2018-03-02,741,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575205,4432,DfID,2018-03-03,702,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574570,1747,Ministry of Defence,2018-03-06,278,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575309,1366,Ministry of Defence,2018-03-08,219,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575490,2178,Government Recruitment Service,2018-03-09,362,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575995,5234,Health and Safety Executive,2018-03-10,811,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576460,1607,Home Office,2018-03-13,248,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576375,1770,Ministry of Defence,2018-03-14,255,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576292,372,Ministry of Defence,2018-03-16,46,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576796,4560,Ministry of Defence,2018-03-17,683,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576817,2610,Health and Safety Executive,2018-03-20,402,Economist
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577270,2534,DfIT,2018-03-21,393,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577400,2866,HM Revenue and Customs,2018-03-24,419,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577060,4451,Forestry Commission,2018-03-27,651,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577993,6707,DWP,2018-03-28,942,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578033,6511,DWP,2018-03-29,929,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578084,3302,DVLA,2018-04-04,492,Not in an analytical profession
